"";"Numer.......................................wpisu";"ImiÍ.i.nazwisko.lub.nazwa.inwestora";"Data.wpisu";"Adres";"Rodzaj";"opis";"typ";"Data.wniosku";"Nr...............wniosku";"Nr...............decyzji";"Data.decyzji";"Rok.wniosku";"Miesiπc.wniosku";"data";"Czas.rozpatrzenia";"lon";"lat"
"13237";3296;"";"2012-12-07";"Bia≥owieska 5";"bud.o trzech i wiÍcej mieszkaniach";"docieplenie elewacji wraz z remontem balkonÛw budynku mieszkalnego wielorodzinnego";"przebudowa";"2012-11-20";"39553/12";"gru-09";"2012-12-07";2012;11;"2012-11-01";14;16,99287;51,123092
"13238";3297;"";"2012-12-07";"Niedüwiedzia 30";"bud.o trzech i wiÍcej mieszkaniach";"docieplenie elewacji wraz z remontem balkonÛw budynku mieszkalnego wielorodzinnego";"przebudowa";"2012-11-20";"39555/12";"gru-10";"2012-12-07";2012;11;"2012-11-01";14;16,9961269;51,124117
"13239";3298;"";"2012-12-07";"Bia≥owieska 4";"bud.o trzech i wiÍcej mieszkaniach";"docieplenie elewacji wraz z remontem balkonÛw budynku mieszkalnego wielorodzinnego";"przebudowa";"2012-11-20";"39556/12";"gru-11";"2012-12-07";2012;11;"2012-11-01";14;16,9918135;51,1235556
"13240";3299;"";"2012-12-07";"PowstaÒcÛw ålπskich 73";"bud.handlowo-uslugowe";"przebudowa lokalu handlowego.";"przebudowa";"2012-11-22";"39897/12";"gru-12";"2012-12-07";2012;11;"2012-11-01";12;17,0209967;51,0942674
"13241";3300;"";"2012-12-07";"ToruÒska 1";"bud.o trzech i wiÍcej mieszkaniach";"wewnetrzna instalacja gazu";"inst.wewnÍtrzna";"2012-10-26";"36781/12";"gru-13";"2012-12-07";2012;10;"2012-10-01";31;17,0649449;51,131555
"13242";3301;"";"2012-12-07";"Graniczna 8C ";"zbiorniki,silosy i bud.magazynowe";"przebudowa hali";"przebudowa";"2012-12-04";"41233/12";"gru-14";"2012-12-07";2012;12;"2012-12-01";4;16,9287139;51,1052701
"13243";3302;"";"2012-12-07";"Gie≥dowa 12 ";"bud.handlowo-uslugowe";"przebudowa modu≥u handlowego";"przebudowa";"2012-09-20";"32510/12";"gru-15";"2012-12-07";2012;9;"2012-09-01";57;16,9667089;51,065753
"13244";3303;"";"2012-12-07";"Bia≥owieska 12";"bud.o trzech i wiÍcej mieszkaniach";"docieplenie elewacji budynku wielorodzinnego";"przebudowa";"2012-11-20";"39557/12";"gru-16";"2012-12-07";2012;11;"2012-11-01";14;16,9911988;51,1238846
"13245";3304;"";"2012-12-07";"Pomorska 26";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego";"przebudowa";"2012-10-24";"36414/12";"gru-19";"2012-12-07";2012;10;"2012-10-01";33;17,0304839;51,11935
"13246";3305;"";"2012-12-08";"Kie≥czowska 66C";"bud.przemys≥owe";"umorzenie";"nowe";"2012-10-15";"35367/12";"gru-20";"2012-12-08";2012;10;"2012-10-01";40;17,134515;51,1478739
"13247";3306;"";"2012-12-08";"KoszaliÒska 2";"bud.handlowo-uslugowe";"przebudowa lokalu us≥ugowego na aptekÍ ogÛlnodostÍpnπ w budynku us≥ugowo-mieszkalnym";"przebudowa";"2012-12-04";"41136/12";"gru-22";"2012-12-08";2012;12;"2012-12-01";4;16,950713;51,12423
"13248";3307;"";"2012-12-08";"LechitÛw";"linie elektroener.i telekom.rozdzielcz.";"budowa linii kablowej niskiego napiÍcia oraz z≥πcza kablowego dla zasilania budynku";"nowe";"2012-11-09";"38320/12";"gru-23";"2012-12-08";2012;11;"2012-11-01";21;17,1139909;51,1309793
"13249";3308;"";"2012-12-08";"Øeromskiego Stefana 86";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazowej i co w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnÍtrzna";"2012-11-14";"38878/12";"gru-24";"2012-12-08";2012;11;"2012-11-01";18;17,0502614;51,1267726
"13250";3309;"";"2012-12-08";"Zatorska";"ulice i drogi pozosta≥e";"przebudowa ulicy-odcinek 1 i 3";"przebudowa";"2012-10-17";"35689/12";"gru-25";"2012-12-08";2012;10;"2012-10-01";38;17,1347609;51,160213
"13251";3310;"";"2012-12-08";"Himalajska 29A";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa i remont lokalu us≥ugowego na gabinet fizjoterapii";"przebudowa";"2012-11-02";"37599/12";"gru-26";"2012-12-08";2012;11;"2012-11-01";26;17,033936;51,07221
"13252";3311;"";"2012-12-08";"Gorlicka";"linie elektroener.i telekom.rozdzielcz.";"budowa linii kablowych niskiego napiecia oraz z≥πczy kablowych dla zasilania budynkÛw mieszkalnych wielorodzinnych";"nowe";"2012-10-09";"34619/12";"gru-27";"2012-12-08";2012;10;"2012-10-01";44;17,1183903;51,1441781
"13253";3312;"";"2012-12-08";"ålÍøna 186";"bud.o trzech i wiÍcej mieszkaniach";"wykonanie instalacji gazowej w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnÍtrzna";"2012-11-29";"40735/12";"gru-29";"2012-12-08";2012;11;"2012-11-01";7;17,0183451;51,0763803
"13254";3313;"";"2012-12-08";"Curie-Sk≥odowskiej Marii 35";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazowej w mieszkaniu w budynku wielorodzinnym";"inst.wewnÍtrzna";"2012-10-31";"37383/12";"gru-30";"2012-12-08";2012;10;"2012-10-01";28;17,0613772;51,1105483
"13255";3314;"";"2012-12-10";"Rdestowa 5 ";"rurociπgi gazu sieci rozdzielczej";"budowa odcinka sieci gazowej";"nowe";"2012-10-25";"36553/12";"gru-33";"2012-12-10";2012;10;"2012-10-01";33;16,891993;51,110022
"13256";3315;"";"2012-12-10";"PorÍbska 24 ";"bud.mieszkalne jednorodzinne";"montaø wewnetrznej instalacji gazu";"inst.wewnÍtrzna";"2012-10-15";"35381/12";"gru-34";"2012-12-10";2012;10;"2012-10-01";41;16,902628;51,143052
"13257";3316;"";"2012-12-10";"Cha≥ubiÒskiego Tytusa 8";"bud.szpitali i zak≥.opieki medycznej";"montaø pamiatkowej tablicy";"reklama";"2012-11-07";"37980/12";"gru-35";"2012-12-10";2012;11;"2012-11-01";24;17,066933;51,1109597
"13258";3317;"";"2012-12-10";"Wincentego åw. 16";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa wewnÍtrznej instalacji gazu";"inst.wewnÍtrzna";"2012-10-29";"37075/12";"gru-36";"2012-12-10";2012;10;"2012-10-01";31;17,0340879;51,1229117
"13259";3318;"";"2012-12-10";"Rdestowa 28 ";"bud.niemieszkalne pozosta≥e";"umorzenie";"nowe";"2012-10-16";"35532/12";"gru-37";"2012-12-10";2012;10;"2012-10-01";40;16,885906;51,112246
"13260";3319;"";"2012-12-10";"Mydlana 2 ";"bud.biurowe";"przebudowa hali";"przebudowa";"2012-10-05";"34312/12";"gru-38";"2012-12-10";2012;10;"2012-10-01";47;17,1142297;51,1207413
"13261";3320;"";"2012-12-10";"Mydlana 2";"bud.biurowe";"przebudowa budynku hali produkcji  autobusÛw";"przebudowa";"2012-10-05";"34311/12";"gru-40";"2012-12-10";2012;10;"2012-10-01";47;17,1142297;51,1207413
"13262";3321;"";"2012-12-10";"GÛralska 5";"zbiorniki,silosy i bud.magazynowe";"wykonanie przy≥πcza gazu  úc do punktu redukcyjno-pomiarowego";"przy≥πcze";"2012-10-31";"37377/12";"gru-45";"2012-12-10";2012;10;"2012-10-01";29;17,0023325;51,109062
"13263";3322;"";"2012-12-10";"Mikulicza-Radeckiego Jana 2";"bud.szpitali i zak≥.opieki medycznej";"montaø pamiπtkowej mosiÍønej tablicy naúciennej";"reklama";"2012-11-07";"37982/12";"gru-46";"2012-12-10";2012;11;"2012-11-01";24;17,0673096;51,1115257
"13264";3323;"";"2012-12-10";"Marcinkowskiego Karola 1-3 ";"bud.szpitali i zak≥.opieki medycznej";"montaø pamiπtkowej mosiÍønej tablicy naúciennej";"reklama";"2012-11-07";"37978/12";"gru-47";"2012-12-10";2012;11;"2012-11-01";24;17,0691696;51,111694
"13265";3324;"";"2012-12-10";"Popielskiego Leona 31A";"bud.mieszkalne jednorodzinne";"odmowa";"nowe";"2012-09-26";"33165/12";"gru-48";"2012-12-10";2012;9;"2012-09-01";54;17,0865438;51,0707425
"13266";3325;"";"2012-12-10";"Øelazna 54";"bud.handlowo-uslugowe";"przebudowa i remont wraz z instalacjami wew.lokalu us≥ugowego-handlowego";"remont";"2012-10-29";"37097/12";"gru-49";"2012-12-10";2012;10;"2012-10-01";31;17,005614;51,0989752
"13267";3326;"";"2012-12-10";"Nowodworska 13";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa ≥azienki w lokalu mieszkalnym";"przebudowa";"2012-11-23";"39939/12";"gru-51";"2012-12-10";2012;11;"2012-11-01";12;16,963124;51,1157259
"13268";3327;"";"2012-12-10";"Strzelecki Plac 10";"bud.o trzech i wiÍcej mieszkaniach";"wewnÍtrzna instalacja gazu";"inst.wewnÍtrzna";"2012-10-31";"37344/12";"gru-54";"2012-12-10";2012;10;"2012-10-01";29;17,0293055;51,1220835
"13269";3328;"";"2012-12-10";"DaszyÒskiego Ignacego 21";"bud.o trzech i wiÍcej mieszkaniach";"wewnetrzna instalacja gazu";"inst.wewnÍtrzna";"2012-11-12";"38437/12";"gru-56";"2012-12-10";2012;11;"2012-11-01";21;17,0500554;51,1253284
"13270";3329;"";"2012-12-10";"Traugutta Romualda Gen. 57/59 ";"bud.kultu religijnego i czynnoúci religijnych";"remont elewacji budynku";"przebudowa";"2012-10-10";"34770/12";"gru-57";"2012-12-10";2012;10;"2012-10-01";44;17,0491102;51,1038783
"13271";3330;"";"2012-12-10";"Miernicza 15";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego";"remont";"2012-11-28";"40409/12";"gru-58";"2012-12-10";2012;11;"2012-11-01";9;17,048927;51,102069
"13272";3331;"";"2012-12-11";"Ma≥opolska";"rurociπgi gazu sieci rozdzielczej";"umorzenie";"nowe";"2012-11-30";"40986/12";"gru-65";"2012-12-11";2012;11;"2012-11-01";8;16,8938832;51,1388712
"13273";3332;"";"2012-12-11";"Mikulicza-Radeckiego Jana 4 ";"bud.szpitali i zak≥.opieki medycznej";"montaø tablicy pamiπtkowej naúciennej z mosiπdzu na elewacji budynku";"reklama";"2012-11-07";"37979/12";"gru-66";"2012-12-11";2012;11;"2012-11-01";25;17,0669372;51,1122328
"13274";3333;"";"2012-12-11";"Nowowiejska 50";"bud.o trzech i wiÍcej mieszkaniach";"montaø instalacji gazowej w mieszkaniu nr 6 w budynku nr 50";"inst.wewnÍtrzna";"2012-11-15";"39021/12";"gru-68";"2012-12-11";2012;11;"2012-11-01";19;17,0513837;51,1228411
"13275";3334;"";"2012-12-11";"Z≥otostocka 21A ";"bud.biurowe";"nadbudowa i rozbudowa budynku z przeznaczeniem na biura";"rozbudowa";"2012-10-08";"34513/12";"gru-70";"2012-12-11";2012;10;"2012-10-01";47;17,059545;51,0783799
"13276";3335;"";"2012-12-11";"KsiÍcia Witolda 1";"bud.o trzech i wiÍcej mieszkaniach";"odmowa";"inst.wewnÍtrzna";"2012-11-14";"38736/12";"gru-73";"2012-12-11";2012;11;"2012-11-01";20;17,0310921;51,1146778
"13277";3336;"";"2012-12-11";"Wo≥owska";"linie elektroener.i telekom.rozdzielcz.";"linia kablowa úredniego napiÍcia dla zasilania budynku";"nowe";"2012-07-24";"25703/12";"gru-76";"2012-12-11";2012;7;"2012-07-01";101;17,0259005;51,145865
"13278";3337;"";"2012-12-11";"Øernicka 267 ";"bud.mieszkalne jednorodzinne";"montaø wewnÍtrznej instalacji gazowej w budynku mieszkalnym";"inst.wewnÍtrzna";"2012-10-26";"36768/12";"gru-77";"2012-12-11";2012;10;"2012-10-01";33;16,917293;51,123774
"13279";3338;"";"2012-12-11";"Plater Emilii 7";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazu w lokalu mieszkalnym";"inst.wewnÍtrzna";"2012-11-06";"37880/12";"gru-78";"2012-12-11";2012;11;"2012-11-01";26;17,1085016;51,107514
"13280";3339;"";"2012-12-11";"Gajowa 51";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa 2 lokali mieszkalnych po≥πczonych wspÛlnym korytarzem na 2 niezaleøne mieszkania";"przebudowa";"2012-10-12";"35117/12";"gru-79";"2012-12-11";2012;10;"2012-10-01";43;17,040112;51,088417
"13281";3340;"";"2012-12-11";"Niedüwiedzia 38";"bud.o trzech i wiÍcej mieszkaniach";"docieplenie elewacji wraz z remontem balkonÛw budynku mieszkalnego wielorodzinnego";"przebudowa";"2012-11-28";"40530/12";"gru-80";"2012-12-11";2012;11;"2012-11-01";10;16,9954964;51,1244015
"13282";3341;"";"2012-12-11";"Podbia≥owa 9";"bud.mieszkalne jednorodzinne";"odmowa";"rozbudowa";"2012-10-16";"35512/12";"gru-81";"2012-12-11";2012;10;"2012-10-01";41;17,001373;51,165036
"13283";3342;"";"2012-12-11";"KrÍpicka 68";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazu i centralnego ogrzewania w budynku mieszkalnym wielorodzinnym";"inst.wewnÍtrzna";"2012-10-22";"36133/12";"gru-82";"2012-12-11";2012;10;"2012-10-01";37;16,8566752;51,1513214
"13284";3343;"";"2012-12-11";"Klaczki Juliana 39";"bud.mieszkalne jednorodzinne";"montaø wewnetrznej instalacji gazu  w budynku mieszkalnym";"inst.wewnÍtrzna";"2012-11-12";"38438/12";"gru-83";"2012-12-11";2012;11;"2012-11-01";22;17,0644432;51,1372165
"13285";3344;"";"2012-12-11";"MokrzaÒska 36A";"bud.o trzech i wiÍcej mieszkaniach";"wewnÍtrzna instalacja gazu";"inst.wewnÍtrzna";"2012-11-21";"39650/12";"gru-84";"2012-12-11";2012;11;"2012-11-01";15;16,8535429;51,150732
"13286";3345;"";"2012-12-11";"Kraszewskiego JÛzefa Ignacego 30";"bud.o trzech i wiÍcej mieszkaniach";"wewnÍtrzna instalacja gazu";"inst.wewnÍtrzna";"2012-10-02";"33752/12";"gru-85";"2012-12-11";2012;10;"2012-10-01";51;17,0315683;51,1284313
"13287";3346;"";"2012-12-11";"KamiennogÛrska";"rurociπgi gazu sieci rozdzielczej";"gazociπg úredniego ciúnienia wraz z przy≥πczem gazowym i stacjπ pomiarowπ gazu wolnostojπcπ dla szpitala praz montaøem fragmentu instalacji gazowej do zasuwy";"nowe";"2012-11-06";"37828/12";"gru-88";"2012-12-11";2012;11;"2012-11-01";26;16,8980424;51,1367334
"13288";3347;"";"2012-12-11";"Obornicka";"linie elektroener.i telekom.rozdzielcz.";"sieÊ kablowa úredniego napiÍcia";"nowe";"2012-10-19";"35949/12";"gru-89";"2012-12-11";2012;10;"2012-10-01";38;17,0216138;51,1467355
"13289";3348;"";"2012-12-11";"Uniwersytecki Plac 9";"bud.szkÛ≥ i instytucji badawczych";"przebudowa i remont budynku instytutu informacji naukowej i bibliotekoznastwa uw";"przebudowa";"2012-10-17";"35612/12";"gru-90";"2012-12-11";2012;10;"2012-10-01";40;17,0339329;51,1136599
"13290";3349;"";"2012-12-12";"Tarnopolska1 1";"bud.mieszkalne jednorodzinne";"odmowa";"przebudowa";"2012-11-14";"38727/12";"gru-92";"2012-12-12";2012;11;"2012-11-01";21;16,9405818;51,0941011
"13291";3350;"";"2012-12-12";"Cha≥ubiÒskiego Tytusa 6";"bud.szpitali i zak≥.opieki medycznej";"montaø tablicy pamiπtkowej";"reklama";"2012-11-07";"37981/12";"gru-93";"2012-12-12";2012;11;"2012-11-01";26;17,066605;51,1114666
"13292";3351;"";"2012-12-12";"Øubrza 13";"bud.o trzech i wiÍcej mieszkaniach";"docieplenie elewacji budynku wielorodzinnego";"przebudowa";"2012-11-28";"40527/12";"gru-95";"2012-12-12";2012;11;"2012-11-01";11;16,997144;51,1226039
"13293";3352;"";"2012-12-12";"ZwyciÍska 35 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa pomieszczeÒ na klub sportowy";"przebudowa";"2012-11-06";"37901/12";"gru-96";"2012-12-12";2012;11;"2012-11-01";27;17,0060313;51,0600761
"13294";3353;"";"2012-12-12";"Przebiúniegowa";"rurociπgi gazu sieci rozdzielczej";"budowa gazociπgu";"nowe";"2012-10-25";"36579/12";"gru-99";"2012-12-12";2012;10;"2012-10-01";35;17,1063081;51,1743549
"13295";3354;"";"2012-12-12";"Deszczowa 27";"bud.mieszkalne jednorodzinne";"umorzenie";"nowe";"2012-10-26";"36754/12";"gru-01";"2012-12-12";2012;10;"2012-10-01";34;16,9999693;51,0733495
"13296";3355;"";"2012-12-12";"S≥owackiego Juliusza Wybrzeøe 12";"bud.biurowe";"przebudowa budynku urzÍdu";"inst.wewnÍtrzna";"2012-10-10";"34837/12";"gru-03";"2012-12-12";2012;10;"2012-10-01";46;17,0517117;51,1071617
"13297";3356;"";"2012-12-12";"Niedüwiedzia 41";"bud.o trzech i wiÍcej mieszkaniach";"docieplenie elewacji wrazz remontem balkonÛw wielorodzinnego budynku mieszkalnego";"przebudowa";"2012-11-28";"40526/12";"gru-04";"2012-12-12";2012;11;"2012-11-01";11;16,997169;51,1233919
"13298";3357;"";"2012-12-12";"Niedüwiedzia 29";"bud.o trzech i wiÍcej mieszkaniach";"docieplenie elewacji wraz z remontem balkonÛw budynku";"przebudowa";"2012-11-28";"40524/12";"gru-05";"2012-12-12";2012;11;"2012-11-01";11;16,9974468;51,1229181
"13299";3358;"";"2012-12-12";"Bia≥owieska 37";"bud.o trzech i wiÍcej mieszkaniach";"docieplenie elewacji wraz z remontem balkonÛw budynku mieszkalnego wielorodzinnego";"przebudowa";"2012-11-28";"40529/12";"gru-06";"2012-12-12";2012;11;"2012-11-01";11;16,9940219;51,1245959
"13300";3359;"";"2012-12-12";"Niedüwiedzia 35";"bud.o trzech i wiÍcej mieszkaniach";"docieplenie elewacji wraz z remontem balkonow budynku mieszkalnego wielorodzinnego";"przebudowa";"2012-11-28";"40525/12";"gru-08";"2012-12-12";2012;11;"2012-11-01";11;16,9965449;51,123632
"13301";3360;"";"2012-12-12";"WrÛblewskiego Zygmunta  1";"ulice i drogi pozosta≥e";"remont wewnÍtrznego ciπgu pieszego";"remont";"2012-11-14";"38856/12";"gru-09";"2012-12-12";2012;11;"2012-11-01";21;17,077325;51,1069071
"13302";3361;"";"2012-12-12";"Gagarina Jurija";"linie elektroener.i telekom.rozdzielcz.";"budowa linii kablowej nn dla zasilania budynku";"nowe";"2012-10-23";"36323/12";"gru-10";"2012-12-12";2012;10;"2012-10-01";37;16,9347137;51,0953801
"13303";3362;"";"2012-12-12";"Zgody Plac 7";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa mieszkaÒ nr 16 i 17 na jeden lokal mieszkalny w budynku wielorodzinnym";"przebudowa";"2012-11-16";"39082/12";"gru-11";"2012-12-12";2012;11;"2012-11-01";19;17,0526639;51,100114
"13304";3363;"";"2012-12-12";"Doøynkowa 11D";"bud.o dwÛch mieszkaniach";"umorzenie";"nowe";"2012-10-26";"36857/12";"gru-12";"2012-12-12";2012;10;"2012-10-01";34;16,9827565;51,0672603
"13305";3364;"";"2012-12-12";"O≥biÒska 20";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego";"przebudowa";"2012-10-16";"35409/12";"gru-13";"2012-12-12";2012;10;"2012-10-01";42;17,039272;51,122529
"13306";3365;"";"2012-12-12";"Jarzynowa 35C";"bud.mieszkalne jednorodzinne";"montaø wewnÍtrznej instalacji gazu w budynku mieszkalnym jednorodzinnym";"inst.wewnÍtrzna";"2012-11-13";"38665/12";"gru-14";"2012-12-12";2012;11;"2012-11-01";22;17,0295342;51,0543655
"13307";3366;"";"2012-12-12";"ZieliÒskiego Tadeusza 58";"bud.handlowo-uslugowe";"budowa pawilonu handlowego";"nowe";"2012-11-26";"40220/12";"gru-15";"2012-12-12";2012;11;"2012-11-01";13;17,0201488;51,0977526
"13308";3367;"";"2012-12-12";"Jednoúci Narodowej 45B";"bud.biurowe";"kot≥ownia gazowa na cele c.o. w budynku biurowym";"inst.wewnÍtrzna";"2012-09-04";"30522/12";"gru-18";"2012-12-12";2012;9;"2012-09-01";72;17,0384849;51,118922
"13309";3368;"";"2012-12-12";"Przedwioúnie 86";"bud.mieszkalne jednorodzinne";"odmowa";"nowe";"2012-10-09";"34643/12";"gru-19";"2012-12-12";2012;10;"2012-10-01";47;17,09994;51,1691
"13310";3369;"";"2012-12-12";"Bia≥owieska 29";"bud.o trzech i wiÍcej mieszkaniach";"docieplenie elewacji wraz z remontem bslkonÛw budynku mieszkalnego wielorodzinnego";"przebudowa";"2012-11-28";"40528/12";"gru-24";"2012-12-12";2012;11;"2012-11-01";11;16,993206;51,1247479
"13311";3370;"";"2012-12-12";"Niedüwiedzia 23";"bud.o trzech i wiÍcej mieszkaniach";"docieplenie elewacji wraz z remontem balkonÛw budynku mieszkalnego wielorodzinnego";"przebudowa";"2012-11-28";"40523/12";"gru-25";"2012-12-12";2012;11;"2012-11-01";11;16,996819;51,1230649
"13312";3371;"";"2012-12-12";"Tatarakowa 1";"bud.kultu religijnego i czynnoúci religijnych";"rozbudowa koúcio≥a  parafialnego";"rozbudowa";"2012-10-12";"35138/12";"gru-26";"2012-12-12";2012;10;"2012-10-01";44;17,1454719;51,1041219
"13313";3372;"";"2012-12-12";"JapoÒska";"rurociπgi wodociπg.sieci rozdzielczej";"budowa sieci ciep≥owniczej";"nowe";"2012-10-29";"36961/12";"gru-27";"2012-12-12";2012;10;"2012-10-01";33;17,0815822;51,0639299
"13314";3373;"";"2012-12-12";"Zatorska";"ulice i drogi pozosta≥e";"przebudowa ulicy-odcinek 2 i 4";"przebudowa";"2012-10-17";"35690/12";"gru-29";"2012-12-12";2012;10;"2012-10-01";41;17,1347609;51,160213
"13315";3374;"";"2012-12-12";"Wysoka 13";"bud.o trzech i wiÍcej mieszkaniach";"wewnÍtrzne instalacje sanitarnew w mieszkaniu";"inst.wewnÍtrzna";"2012-09-26";"33097/12";"gru-33";"2012-12-12";2012;9;"2012-09-01";56;17,009441;51,1027259
"13316";3375;"";"2012-12-13";"Mosbacha Augusta 11";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazowej i co w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnÍtrzna";"2012-11-16";"39169/12";"gru-37";"2012-12-13";2012;11;"2012-11-01";20;17,0543092;51,1272667
"13317";3376;"";"2012-12-13";"Przesiecka 43";"bud.mieszkalne jednorodzinne";"rozbudowa ,nadbudowa i przbudowa budynku mieszkalnego jednorodzinnego w zabudowie bliøniaczej";"rozbudowa";"2012-09-28";"33514/12";"gru-38";"2012-12-13";2012;9;"2012-09-01";55;16,8972362;51,1476204
"13318";3377;"";"2012-12-13";"Strzegomska 138";"bud.biurowe";"umorzenie";"rozbudowa";"2012-11-09";"38376/12";"gru-41";"2012-12-13";2012;11;"2012-11-01";25;16,9779754;51,1135553
"13319";3378;"";"2012-12-13";"Balzaka Honoriusza 85";"bud.mieszkalne jednorodzinne";"instalacja komina w budynku mieszkalnym";"przebudowa";"2012-11-06";"37855/12";"gru-42";"2012-12-13";2012;11;"2012-11-01";28;16,9586747;51,0783016
"13320";3379;"";"2012-12-13";"Doøynkowa";"linie elektroener.i telekom.rozdzielcz.";"budowa linii kablowej";"nowe";"2012-10-19";"36015/12";"gru-43";"2012-12-13";2012;10;"2012-10-01";40;16,9833334;51,0700216
"13321";3380;"";"2012-12-13";"Cukiernicza 8";"bud.mieszkalne jednorodzinne";"budowa budynku jednorodzinnego";"nowe";"2012-09-12";"31523/12";"gru-44";"2012-12-13";2012;9;"2012-09-01";67;16,912795;51,1750819
"13322";3381;"";"2012-12-13";"Solskiego Ludwika 4A";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa wraz ze zmianπ sposobu uøytkowania";"przebudowa";"2012-11-05";"37704/12";"gru-46";"2012-12-13";2012;11;"2012-11-01";29;16,9636409;51,0778332
"13323";3382;"";"2012-12-13";"Nowohucka 1";"zbiorniki,silosy i bud.magazynowe";"przebudowa budynku magazynowego";"przebudowa";"2012-11-15";"39057/12";"gru-47";"2012-12-13";2012;11;"2012-11-01";21;16,9432967;51,0955534
"13324";3383;"";"2012-12-13";"Orzeszkowej Elizy 31";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazowej w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnÍtrzna";"2012-10-08";"34506/12";"gru-50";"2012-12-13";2012;10;"2012-10-01";49;17,0503714;51,124305
"13325";3384;"";"2012-12-13";"Kuünicza 25";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu us≥ugowego nr 1a/salonu fryzjerskiego/ w budynku";"przebudowa";"2012-10-30";"37246/12";"gru-51";"2012-12-13";2012;10;"2012-10-01";33;17,034494;51,11246
"13326";3385;"";"2012-12-14";"Grottgera Artura 24";"bud.mieszkalne jednorodzinne";"budowa budynku jednorodzinnego";"nowe";"2012-11-23";"39971/12";"gru-55";"2012-12-14";2012;11;"2012-11-01";16;17,092143;51,1000818
"13327";3386;"";"2012-12-14";"Antoniego åw.30";"bud.kultu religijnego i czynnoúci religijnych";"remont wnÍtrza zabytkowego koúcio≥a";"remont";"2012-11-30";"40842/12";"gru-59";"2012-12-14";2012;11;"2012-11-01";11;17,0243735;51,1093464
