"";"Numer.......................................wpisu";"Imiê.i.nazwisko.lub.nazwa.inwestora";"Data.wpisu";"Adres";"Rodzaj";"opis";"typ";"Data.wniosku";"Nr...............wniosku";"Nr...............decyzji";"Data.decyzji";"Rok.wniosku";"Miesi¹c.wniosku";"data";"Czas.rozpatrzenia";"data_miesiac";"pora_roku";"lon";"lat"
"25584";1951;"Jasiñska Wanda";"";"¯eromskiego Stefana 26";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazu w lokalu mieszkalnym nr.1 w budynku mieszkalnym wielorodzinnym.";"inst.wewnêtrzna";"2016-06-30";"21690/16";"3685/16";"2016-07-22";2016;6;"2016-06-01";17;"2016_06";"Lato";17,0465937;51,1217115
"25585";1952;"B³och Aleksander";"";"Niepodleg³oœci 4A ";"bud.mieszkalne jednorodzinne";"monta¿ wewnêtrznej instalacji gazu w budynku jednorodzinnym.";"inst.wewnêtrzna";"2016-05-31";"17645/16";"3686/16";"2016-07-22";2016;5;"2016-05-01";39;"2016_05";"Wiosna";17,1246311;51,1633202
"25586";1953;"Janiszewski Zenon";"";"¯ernicka 192 ";"bud.mieszkalne jednorodzinne";"monta¿ instalacji gazu wraz z monta¿em kot³a gazowego w budynku mieszkalnym.";"inst.wewnêtrzna";"2016-06-09";"19054/16";"3688/16";"2016-07-22";2016;6;"2016-06-01";32;"2016_06";"Lato";16,9286089;51,121978
"25587";1954;"Przybylska Agnieszka";"";"Radomska 17 ";"bud.mieszkalne jednorodzinne";"odmowa";"przebudowa";"2016-05-17";"15923/16";"3691/16";"2016-07-22";2016;5;"2016-05-01";49;"2016_05";"Wiosna";16,894495;51,1368419
"25588";1955;"Cte Familia";"";"Radzyñska,AM-8,dz.nr 65  ";"bud.o dwóch mieszkaniach";"budowa zespo³u 4 budynków jednorodzinnych dwulokalowych w zabudowie bliŸniaczej.";"nowe";"2016-06-17";"20096/16";"3692/16";"2016-07-22";2016;6;"2016-06-01";26;"2016_06";"Lato";17,0385376;51,1078852
"25589";1956;"Jurczewska Ma³gorzata";"";"Stein Edyty B³ogos³awionej 16";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazu i c.o.w lokalu mieszkalnym";"inst.wewnêtrzna";"2016-06-29";"21574/16";"3693/16";"2016-07-22";2016;6;"2016-06-01";18;"2016_06";"Lato";17,0508107;51,1223222
"25590";1957;"Chara Krzysztof";"";"Pracy Aleja 36";"bud.o trzech i wiêcej mieszkaniach";"montaz wewnêtrznej instalacji gazu w budynku mieszkalnym";"inst.wewnêtrzna";"2016-06-10";"19288/16";"3697/16";"2016-07-22";2016;6;"2016-06-01";31;"2016_06";"Lato";16,986625;51,092189
"25591";1958;"Pietrzak W³adys³awa";"";"Papiernicza 1 ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej i c.o. w lokalu mieszkalnym  w budynku wielorodzinnym";"inst.wewnêtrzna";"2016-06-10";"19121/16";"3702/16";"2016-07-22";2016;6;"2016-06-01";31;"2016_06";"Lato";16,953564;51,1355299
"25592";1959;"Saleta Maciej";"";"Kwiska 24";"bud.mieszkalne jednorodzinne";"nadbudowa tarasu i przebudowa budynku mieszkalnego jednorodzinnego w zabudowie wolno stoj¹cej.";"rozbudowa";"2016-07-15";"23893/16";"3703/16";"2016-07-22";2016;7;"2016-07-01";6;"2016_07";"Lato";16,98224;51,122369
"25593";1960;"Tauron";"";"Kowarzyka Hugona,AM-10,dz.nr 22/1  ";"linie elektroener.i telekom.rozdzielcz.";"budowa kontenerowej stacji transformatowej,linii kablowych œredniego napiêcia,lini kablowych niskiego napiêcia wraz ze z³¹czami kablowymi.";"nowe";"2016-06-01";"17761/16";"3704/16";"2016-07-22";2016;6;"2016-06-01";38;"2016_06";"Lato";17,0385376;51,1078852
"25594";1961;"SM Energetyk Miêdzyzak³adowa";"";"Rac³awicka 37 ";"bud.handlowo-uslugowe";"przebudowa lokalu handlowego w budynku handlowym";"przebudowa";"2016-07-11";"23083/16";"3705/16";"2016-07-22";2016;7;"2016-07-01";10;"2016_07";"Lato";17,004718;51,0832379
"25595";1962;"Cte Familia";"";"Na³êczowska,AM-8,dz.nr 67  ";"bud.o dwóch mieszkaniach";"budowa zespo³u 14 budynków jednorodzinnych dwulokalowych w zabudowie bli¿niaczej";"nowe";"2016-06-03";"18140/16";"3706/16";"2016-07-22";2016;6;"2016-06-01";36;"2016_06";"Lato";17,0385376;51,1078852
"25596";1963;"Województwo Dolnoœl¹skie";"";"Mazowiecka 15 ";"bud.biurowe";"przebudowa budynku w zakresie przystosowania do obowi¹zuj¹cych przepisów pod wzglêdem ochrony przeciwpo¿arowej.";"przebudowa";"2016-07-06";"22473/16";"3708/16";"2016-07-22";2016;7;"2016-07-01";13;"2016_07";"Lato";17,050676;51,107231
"25597";1964;"Panek Zofia";"";"Boles³awa Krzywoustego 258";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazu w lokalu mieszkalnym";"inst.wewnêtrzna";"2016-06-10";"19088/16";"3709/16";"2016-07-22";2016;6;"2016-06-01";31;"2016_06";"Lato";17,1064599;51,145126
"25598";1965;"G³owacka Jadwiga";"";"Potebni Andrzeja 40";"bud.o trzech i wiêcej mieszkaniach";"wewnêtrzna instalacja gazu";"inst.wewnêtrzna";"2016-06-14";"19539/16";"3710/16";"2016-07-22";2016;6;"2016-06-01";29;"2016_06";"Lato";17,1022375;51,1070954
"25599";1966;"Koralewski £ukasz";"";"Œlê¿na 114C ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa mieszkania";"przebudowa";"2016-06-24";"21108/16";"3712/16";"2016-07-22";2016;6;"2016-06-01";21;"2016_06";"Lato";17,0256758;51,0808235
"25600";1967;"Wroniecki Jacek";"";"Grunwaldzka 21 ";"bud.o trzech i wiêcej mieszkaniach";"odmowa";"remont";"2016-04-29";"13988/16";"3713/16";"2016-07-22";2016;4;"2016-04-01";61;"2016_04";"Wiosna";17,0574239;51,114258
"25601";1968;"Gmina Wroc³aw";"";"Kaletnicza 8 ";"ulice i drogi pozosta³e";"przebudowa i docieplenie budynków, wraz z zagospodarowaniem terenu, domu pomocy spo³eczniej.";"remont";"2016-01-15";"1114/16";"3714/16";"2016-07-22";2016;1;"2016-01-01";136;"2016_01";"Zima";17,0146625;51,1776783
"25602";1969;"Protasiewicz Marcin Joanna";"";"Nefrytowa,AM-12,dz.nr 11/58  ";"bud.mieszkalne jednorodzinne";"budowa domu jednorodzinnego";"nowe";"2016-06-24";"20947/16";"3715/16";"2016-07-22";2016;6;"2016-06-01";21;"2016_06";"Lato";17,0385376;51,1078852
"25603";1970;"Bojaœ Antoni";"";"E³cka 5";"bud.mieszkalne jednorodzinne";"monta¿ wewnêtrznej instalacji gazu w budynku mieszkalnym";"inst.wewnêtrzna";"2016-05-19";"16419/16";"3716/16";"2016-07-22";2016;5;"2016-05-01";47;"2016_05";"Wiosna";17,0990319;51,1339479
"25604";1971;"Wójcik Jaros³aw";"";"Gimnazjalna 30 ";"bud.mieszkalne jednorodzinne";"rozbudowa budynku mieszkalnego jednorodzinnego";"rozbudowa";"2016-04-22";"12984/16";"3718/16";"2016-07-22";2016;4;"2016-04-01";66;"2016_04";"Wiosna";17,070832;51,1536849
"25605";1972;"Wo³oszyn Joanna";"";"Rejtana Tadeusza 2";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazu w lokalu mieszkalnym";"inst.wewnêtrzna";"2016-06-20";"20372/16";"3719/16";"2016-07-22";2016;6;"2016-06-01";25;"2016_06";"Lato";17,0346433;51,1010761
"25606";1973;"Ciosek Sebastian";"";"Curie-Sk³odowskiej Marii 87";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej i c.o. w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnêtrzna";"2016-06-13";"19357/16";"3720/16";"2016-07-22";2016;6;"2016-06-01";30;"2016_06";"Lato";17,0676928;51,1085148
"25607";1974;"Mój Dom Wpbm";"";"Jaracza Stefana 37G";"bud.o trzech i wiêcej mieszkaniach";"przebudowa lokalu mieszkalnego w budynku wielorodzinnym";"przebudowa";"2016-06-21";"20563/16";"3726/16";"2016-07-25";2016;6;"2016-06-01";25;"2016_06";"Lato";17,0578639;51,1247011
"25608";1975;"Szymañska Barbara";"";"Wolska 3";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej i c.o. w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnêtrzna";"2016-06-30";"21730/16";"3727/16";"2016-07-25";2016;6;"2016-06-01";18;"2016_06";"Lato";16,8690601;51,1461033
"25609";1976;"Pasternak Zaj¹c Alina";"";"Sienkiewicza Henryka 106";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnêtrzna";"2016-06-30";"21873/16";"3728/16";"2016-07-25";2016;6;"2016-06-01";18;"2016_06";"Lato";17,0595975;51,1159923
"25610";1977;"Nowak Mariusz Pawe³ Sebastian";"";"Majerankowa,AM-3,dz.nr 8  ";"ulice i drogi pozosta³e";"umorzenie";"nowe";"2016-04-12";"11713/16";"3729/16";"2016-07-25";2016;4;"2016-04-01";75;"2016_04";"Wiosna";17,0385376;51,1078852
"25611";1978;"Biszta Wies³awa";"";"Tomasza Pierwszego Biskupa 13";"bud.o trzech i wiêcej mieszkaniach";"przebudowa mieszkania";"inst.wewnêtrzna";"2016-06-10";"19094/16";"3732/16";"2016-07-25";2016;6;"2016-06-01";32;"2016_06";"Lato";17,0276864;51,1240827
"25612";1979;"Maciejczyk Krzysztof";"";"Jednoœci Narodowej 45";"bud.o trzech i wiêcej mieszkaniach";"wewnêtrzna instalacja gazu";"inst.wewnêtrzna";"2016-07-05";"22264/16";"3733/16";"2016-07-25";2016;7;"2016-07-01";15;"2016_07";"Lato";17,0384849;51,118922
"25613";1980;"Jankowska Pomyka³a Adriana";"";"Kotlarska 43 ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa lokalu us³ugowego";"przebudowa";"2016-07-01";"22003/16";"3734/16";"2016-07-25";2016;7;"2016-07-01";17;"2016_07";"Lato";17,034579;51,111309
"25614";1981;"Janus Anna";"";"Pomorska 59";"bud.o trzech i wiêcej mieszkaniach";"przebudowa mieszkania";"przebudowa";"2016-06-09";"19046/16";"3735/16";"2016-07-25";2016;6;"2016-06-01";33;"2016_06";"Lato";17,0311142;51,1215354
"25615";1982;"Witos Katarzyna";"";"Falskiego Mariana 19 ";"bud.mieszkalne jednorodzinne";"umorzenie";"rozbudowa";"2016-05-20";"16521/16";"3736/16";"2016-07-25";2016;5;"2016-05-01";47;"2016_05";"Wiosna";17,0663629;51,1527266
"25616";1983;"Soko³owski Wies³aw";"";"Œwinoujska 22";"bud.mieszkalne jednorodzinne";"monta¿ wewnêtrznej instalacji gazu w budynku mieszkalnym jednorodzinnym.";"inst.wewnêtrzna";"2016-05-31";"17590/16";"3737/16";"2016-07-25";2016;5;"2016-05-01";40;"2016_05";"Wiosna";16,9452979;51,1234569
"25617";1984;"Szyde³ko Janina";"";"Pawia 24 ";"bud.mieszkalne jednorodzinne";"monta¿ wewnêtrznej instalacji gazu w budynku mieszkalnym jednorodzinnym w zabudowie bliŸniaczej.";"inst.wewnêtrzna";"2016-05-25";"17082/16";"3738/16";"2016-07-25";2016;5;"2016-05-01";44;"2016_05";"Wiosna";17,0396843;51,0675534
"25618";1985;"Cte Familia";"";"Radzyñska,AM-8,dz.nr 66  ";"bud.o dwóch mieszkaniach";"budowa zespo³u budynków mieszkalnych jednorodzinnych";"nowe";"2016-06-17";"20095/16";"3746/16";"2016-07-26";2016;6;"2016-06-01";28;"2016_06";"Lato";17,0385376;51,1078852
"25619";1986;"Osiedle Malownicze";"";"W¹sowicza Józefa 32 ";"bud.o dwóch mieszkaniach";"budowa budynku mieszkalnego jednorodzinnego";"nowe";"2016-06-24";"20966/16";"3747/16";"2016-07-26";2016;6;"2016-06-01";23;"2016_06";"Lato";16,8748665;51,1613998
"25620";1987;"Polarski Marek";"";"Jerzmanowska 132D ";"bud.mieszkalne jednorodzinne";"monta¿ instalacji gazu";"inst.wewnêtrzna";"2016-06-23";"20748/16";"3751/16";"2016-07-26";2016;6;"2016-06-01";24;"2016_06";"Lato";16,863418;51,1194769
"25621";1988;"Kaczmarek Danuta";"";"Worcella Stanis³awa 14A 8";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnêtrzna";"2016-06-14";"19608/16";"3752/16";"2016-07-26";2016;6;"2016-06-01";31;"2016_06";"Lato";17,04459;51,1043547
"25622";1989;"Trist Investments";"";"Ko³³¹taja Hugona 25 ";"bud.handlowo-uslugowe";"umarzam postepowanie";"rozbudowa";"2016-03-29";"9821/16";"3753/16";"2016-07-26";2016;3;"2016-03-01";86;"2016_03";"Wiosna";17,0366651;51,1012795
"25623";1990;"Rewal Bud";"";"¯ó³kiewskiego Stanis³awa,AM-2,dz.nr 18/19  ";"bud.o dwóch mieszkaniach";"budowa dwóch budynków mieszkalnych jednorodzinnych";"nowe";"2016-06-28";"21439/16";"3754/16";"2016-07-26";2016;6;"2016-06-01";21;"2016_06";"Lato";17,0385376;51,1078852
"25624";1991;"Be³cz¹cka Ma³gorzata";"";"Poniatowskiego Józefa Ksiêcia 1A";"bud.o trzech i wiêcej mieszkaniach";"przebudowa lokalu mieszkalnego wraz z monta¿em wewn instalacji gazowej w budynku wielorodzinnym";"inst.wewnêtrzna";"2016-06-30";"21800/16";"3755/16";"2016-07-26";2016;6;"2016-06-01";19;"2016_06";"Lato";17,0424799;51,1195468
"25625";1992;"MPWiK";"";"Trzmielowicka,AM-14,dz.nr 14  ";"ruroci¹gi wodoci¹g.sieci rozdzielczej";"odmowa";"nowe";"2016-07-12";"23282/16";"3758/16";"2016-07-26";2016;7;"2016-07-01";11;"2016_07";"Lato";17,0385376;51,1078852
"25626";1993;"MPWiK";"";"Wojska Polskiego,AM-1,dz.nr 1  ";"ruroci¹gi wodoci¹g.sieci rozdzielczej";"odmowa";"nowe";"2016-07-12";"23283/16";"3760/16";"2016-07-26";2016;7;"2016-07-01";11;"2016_07";"Lato";17,0385376;51,1078852
"25627";1994;"MPWiK";"";"Miodowa,AM7,dz.nr 52  ";"ruroci¹gi wodoci¹g.sieci rozdzielczej";"odmowa";"nowe";"2016-07-12";"23284/16";"3761/16";"2016-07-26";2016;7;"2016-07-01";11;"2016_07";"Lato";17,0385376;51,1078852
"25628";1995;"Wspólnota Mieszkaniowa";"";"Rydygiera Ludwika 59 ";"bud.o trzech i wiêcej mieszkaniach";"odmowa";"inst.wewnêtrzna";"2016-05-23";"16738/16";"3762/16";"2016-07-26";2016;5;"2016-05-01";47;"2016_05";"Wiosna";17,0323958;51,1217248
"25629";1996;"Tauron Dystrybucja";"";"Szczêœliwa,AM-16,dz.mr 1/1  ";"linie elektroener.i telekom.rozdzielcz.";"budowa linii kablowych œredniego napiêcia dla zasilania budynku";"nowe";"2016-06-01";"17860/16";"3764/16";"2016-07-26";2016;6;"2016-06-01";40;"2016_06";"Lato";17,0385376;51,1078852
"25630";1997;"Osiedle Malownicze";"";"Jahna Alfreda 12 ";"bud.o trzech i wiêcej mieszkaniach";"budowa budynku wielorodzinnego";"nowe";"2016-04-06";"10944/16";"3766/16";"2016-07-26";2016;4;"2016-04-01";80;"2016_04";"Wiosna";16,8734874;51,1616158
"25631";1998;"Shell Polska";"";"Jaracza Stefana,AM-5,dz.nr 5/1  ";"zbiorniki,silosy i bud.magazynowe";"budowa zbiornika lpg";"nowe";"2016-02-03";"3297/16";"3767/16";"2016-07-26";2016;2;"2016-02-01";125;"2016_02";"Zima";17,0385376;51,1078852
"25632";1999;"PSG";"";"Stab³owicka 109B ";"ruroci¹gi gazu sieci rozdzielczej";"budowa gazoci¹gu";"nowe";"2016-06-08";"18783/16";"3772/16";"2016-07-27";2016;6;"2016-06-01";36;"2016_06";"Lato";16,8986929;51,16504
"25633";2000;"Œciga³a Jan";"";"Tarnogajska 45 ";"bud.o trzech i wiêcej mieszkaniach";"wykonanie otworu drzwiowego";"przebudowa";"2016-06-27";"21137/16";"3773/16";"2016-07-27";2016;6;"2016-06-01";23;"2016_06";"Lato";17,062579;51,0791479
"25634";2001;"Skolik Jerzy Jolanta";"";"Traugutta Romualda Gen. 129";"bud.o trzech i wiêcej mieszkaniach";"wewnêtrzna instalacja gazu";"inst.wewnêtrzna";"2016-06-10";"19126/16";"3774/16";"2016-07-27";2016;6;"2016-06-01";34;"2016_06";"Lato";17,0548456;51,0989364
"25635";2002;"Czaderna Agnieszka";"";"Worcella Stanis³awa 17";"bud.o trzech i wiêcej mieszkaniach";"wewnêtrzna instalacja gazu";"inst.wewnêtrzna";"2016-07-18";"24092/16";"3775/16";"2016-07-27";2016;7;"2016-07-01";8;"2016_07";"Lato";17,0451157;51,1037944
"25636";2003;"Krowicka Sylwia";"";"Bystrzycka 51";"bud.mieszkalne jednorodzinne";"monta¿ wewnêtrznej instalacji gazowej w lokalu mieszkalnym w budynku jednorodzinnym";"inst.wewnêtrzna";"2016-06-07";"18632/16";"3777/16";"2016-07-27";2016;6;"2016-06-01";37;"2016_06";"Lato";16,9803189;51,1191619
"25637";2004;"Gmina Wroc³aw";"";"Przejazdowa 1 ";"ruroci¹gi kanalizac.sieci rozdzielczej";"budowa przy³¹cza kanalizacji sanitarnej";"przy³¹cze";"2016-05-25";"17192/16";"3778/16";"2016-07-27";2016;5;"2016-05-01";46;"2016_05";"Wiosna";17,0761459;51,1477359
"25638";2005;"Ewrotrans";"";"Metalowców 9 ";"bud.przemys³owe";"budowa fundamentu i posadowienie zbiornika do magazynowania ciek³ego azotu oraz parownicy na terenie zak³adu";"przebudowa";"2016-06-03";"18224/16";"3779/16";"2016-07-27";2016;6;"2016-06-01";39;"2016_06";"Lato";16,9532342;51,1284015
"25639";2006;"Amar Bis";"";"KuŸnicza 7-10 ";"bud.biurowe";"monta¿ wewnêtrznej instalacji gazu w lokalu gastronomicznym";"inst.wewnêtrzna";"2016-06-22";"20714/16";"3780/16";"2016-07-27";2016;6;"2016-06-01";26;"2016_06";"Lato";17,0338505;51,1109455
"25640";2007;"Szymczak Hanna";"";"Norblina Piotra 5 ";"bud.mieszkalne jednorodzinne";"monta¿ wewnêtrznej instalacji gazu w budynku mieszkalnym";"inst.wewnêtrzna";"2016-06-29";"21535/16";"3781/16";"2016-07-27";2016;6;"2016-06-01";21;"2016_06";"Lato";17,1092098;51,101986
"25641";2008;"Florczak Gra¿yna";"";"Gajowicka 151";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazu w lokalu mieszkalnym";"inst.wewnêtrzna";"2016-06-08";"18733/16";"3782/16";"2016-07-27";2016;6;"2016-06-01";36;"2016_06";"Lato";17,006626;51,0896179
"25642";2009;"Gmina Wroc³aw";"";"Prusa Boles³awa,AM-14,dz.nr 80  ";"bud.niemieszkalne pozosta³e";"przebudowa budynku toalety publicznej";"przebudowa";"2016-05-27";"17370/16";"3783/16";"2016-07-27";2016;5;"2016-05-01";44;"2016_05";"Wiosna";17,0385376;51,1078852
"25643";2010;"Zgromadzenie Sióstr Œw Józefa Oblubieñca Najœwiêtszej Marii";"";"Sobótki 34 ";"bud.mieszkalne jednorodzinne";"monta¿ wewnêtrznej instalacji gazu w budynku mieszkalnym jednorodzinnym";"inst.wewnêtrzna";"2016-06-24";"21066/16";"3784/16";"2016-07-27";2016;6;"2016-06-01";24;"2016_06";"Lato";16,9712094;51,0752444
"25644";2011;"Œnie¿yk Milczyñska Ewa";"";"Nowowiejska 92";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazu w lokalu mieszkalnym";"inst.wewnêtrzna";"2016-07-12";"23319/16";"3787/16";"2016-07-28";2016;7;"2016-07-01";13;"2016_07";"Lato";17,058507;51,1190136
"25645";2012;"Banaszak Bogdan";"";"Milicka 52 ";"bud.mieszkalne jednorodzinne";"monta¿ wewnêtrznej instalacji gazu w budynku mieszkalnym";"inst.wewnêtrzna";"2016-07-01";"21943/16";"3789/16";"2016-07-28";2016;7;"2016-07-01";20;"2016_07";"Lato";17,038515;51,152308
"25646";2013;"Ziomek Anna";"";"Wandy 23";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazu w budynku mieszkalnym";"inst.wewnêtrzna";"2016-06-21";"20405/16";"3790/16";"2016-07-28";2016;6;"2016-06-01";28;"2016_06";"Lato";17,0091329;51,088713
"25647";2014;"ZIM";"";"Nowodworska 70-82 ";"bud.szkó³ i instytucji badawczych";"remont budynku zespo³u szkó³";"remont";"2016-07-06";"22424/16";"3792/16";"2016-07-28";2016;7;"2016-07-01";17;"2016_07";"Lato";16,9556769;51,1153119
"25648";2015;"Wspólnota Mieszkaniowa";"";"O³biñska 2A ";"bud.o trzech i wiêcej mieszkaniach";"odmowa";"inst.wewnêtrzna";"2016-05-06";"14570/16";"3794/16";"2016-07-28";2016;5;"2016-05-01";60;"2016_05";"Wiosna";17,04078;51,1211904
"25649";2016;"Szymañska Aleksandra";"";"Zaruskiego Mariusza Gen. 4";"bud.o trzech i wiêcej mieszkaniach";"przebudowa lokalu mieszkalnego w budynku wielorodzinnym";"przebudowa";"2016-07-06";"22470/16";"3795/16";"2016-07-28";2016;7;"2016-07-01";17;"2016_07";"Lato";17,0494013;51,0784712
"25650";2017;"Suska Piotr";"";"Mielecka 2";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej w lokalu  mieszkalnym w budynku wielorodzinnym";"inst.wewnêtrzna";"2016-06-07";"18570/16";"3796/16";"2016-07-28";2016;6;"2016-06-01";38;"2016_06";"Lato";17,003348;51,092833
"25651";2018;"Mt Projekct Majchrzak Tomasiewicz";"";"Lubawska 17,19 ";"ruroci¹gi gazu sieci rozdzielczej";"budowa gazoci¹gu niskiego ciœnienia w ulicy wraz z dwoma przy³. gazu dla budynków";"nowe";"2016-06-27";"21212/16";"3797/16";"2016-07-28";2016;6;"2016-06-01";24;"2016_06";"Lato";17,0385376;51,1078852
"25652";2019;"Knychalska Emilia";"";"Grota-Roweckiego Stefana Gen. 175 ";"bud.mieszkalne jednorodzinne";"monta¿ wewnetrznej instalacji gazu w budynku mieszkalnym";"inst.wewnêtrzna";"2016-05-31";"17636/16";"3798/16";"2016-07-28";2016;5;"2016-05-01";43;"2016_05";"Wiosna";17,0311686;51,0515013
"25653";2020;"Gmina Wroc³aw";"";"Sukielicka,AM-8,dz.nr 9/1  ";"ulice i drogi pozosta³e";"budowa i przebudowa ulicy";"nowe";"2016-06-22";"20733/16";"3799/16";"2016-07-28";2016;6;"2016-06-01";27;"2016_06";"Lato";17,0385376;51,1078852
"25654";2021;"Ochman Stanis³aw";"";"Tarnogajska 45";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnêtrzna";"2016-06-01";"17767/16";"3800/16";"2016-07-28";2016;6;"2016-06-01";42;"2016_06";"Lato";17,062579;51,0791479
"25655";2022;"Amrest";"";"Powstañców Œl¹skich 2-4 ";"bud.handlowo-uslugowe";"przebudowa lokalu w centrum handlowym";"przebudowa";"2016-06-03";"18169/16";"3801/16";"2016-07-28";2016;6;"2016-06-01";40;"2016_06";"Lato";17,028845;51,099323
"25656";2023;"Soborak Kazimierz";"";"Truskawkowa 30 ";"bud.mieszkalne jednorodzinne";"monta¿ wewnêtrznej instalacji gazu w budynku mieszkalnym jednorodzinnym";"inst.wewnêtrzna";"2016-06-22";"20654/16";"3803/16";"2016-07-28";2016;6;"2016-06-01";27;"2016_06";"Lato";17,01557;51,063739
"25657";2024;"ZZK";"";"Koœciuszki Tadeusza 142 ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa loklau mieszkalnego na lokal u¿ytkowy";"przebudowa";"2016-05-23";"16739/16";"3804/16";"2016-07-28";2016;5;"2016-05-01";49;"2016_05";"Wiosna";17,0483376;51,0995088
"25658";2025;"I2 Development Pomorska 44";"";"Œrutowa,AM-25,dz.nr 43/13  ";"bud.o trzech i wiêcej mieszkaniach";"umorzenie";"nowe";"2016-04-22";"13017/16";"3807/16";"2016-07-29";2016;4;"2016-04-01";71;"2016_04";"Wiosna";17,0385376;51,1078852
"25659";2026;"K¹cka Dorota";"";"Str¹czkowa 17";"bud.mieszkalne jednorodzinne";"umorzenie postêpowania";"rozbudowa";"2016-05-02";"14182/16";"3809/16";"2016-07-29";2016;5;"2016-05-01";65;"2016_05";"Wiosna";17,030283;51,0524719
"25660";2027;"Koœció³ Ewangeliczny Misja £aski";"";"Ustronie 11 ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa lokalu us³ugowego";"przebudowa";"2016-04-12";"11646/16";"3811/16";"2016-07-29";2016;4;"2016-04-01";79;"2016_04";"Wiosna";17,048081;51,127232
"25661";2028;"Misiek Wies³aw";"";"Piêtaka Stanis³awa 9 ";"bud.mieszkalne jednorodzinne";"monta¿ wewnêtrznej i zewnêtrznej instalacji gazu w budynku mieszkalnym jednorodzinnym";"inst.wewnêtrzna";"2016-06-27";"21132/16";"3813/16";"2016-07-29";2016;6;"2016-06-01";25;"2016_06";"Lato";17,0490472;51,1384224
"25662";2029;"Pi³at Miros³aw";"";"Myszkowska 9 ";"bud.mieszkalne jednorodzinne";"odmowa";"inst.wewnêtrzna";"2016-06-17";"20058/16";"3814/16";"2016-07-29";2016;6;"2016-06-01";31;"2016_06";"Lato";17,0890595;51,070572
"25663";2030;"Wspólnota Mieszkaniowa";"";"Uniwersytecka 11-12 ";"bud.o trzech i wiêcej mieszkaniach";"odmowa";"przebudowa";"2016-05-05";"14510/16";"3815/16";"2016-07-29";2016;5;"2016-05-01";62;"2016_05";"Wiosna";17,033794;51,113319
"25664";2031;"Spó³dzielnia Inwalidów Us³ug Technicznych Technika";"";"Przejazdowa 11 ";"bud.przemys³owe";"przebudowa pomieszczenia hali produkcyjnej";"przebudowa";"2016-06-06";"18462/16";"3816/16";"2016-07-29";2016;6;"2016-06-01";40;"2016_06";"Lato";17,077998;51,1472369
"25665";2032;"Siemaszkiewicz Marcin";"";"Agrestowa 110A ";"bud.mieszkalne jednorodzinne";"rozbudowa budynku jednorodzinnego";"rozbudowa";"2016-06-28";"21426/16";"3817/16";"2016-07-29";2016;6;"2016-06-01";24;"2016_06";"Lato";17,01762;51,063842
